anon_student_id,condition,Posttest,Practice,Pretest
29022,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29022,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
29022,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29022,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29022,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29023,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29023,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29023,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29023,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29023,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29023,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29023,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29023,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29024,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29024,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29024,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29024,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29024,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29024,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29024,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29024,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29025,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29025,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29025,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29025,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29025,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29025,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29025,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29025,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29026,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29026,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29026,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29026,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29026,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29026,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29026,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29026,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29027,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29027,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29027,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29027,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29027,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29027,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29027,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29027,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29028,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29028,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29028,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29028,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29028,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29028,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),6,12,6
29028,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29028,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29029,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29029,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29029,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29029,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29029,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29029,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29029,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29029,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),6,12,6
29030,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29030,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29030,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29030,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29030,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
29030,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29030,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29030,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29031,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29031,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29031,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29031,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29031,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29031,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29031,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29031,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29032,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29032,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29032,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29032,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29032,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29032,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29032,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29032,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),6,12,6
29033,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29033,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,6,4
29033,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29033,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,3,2
29033,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
29033,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29033,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29033,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,12,12
29034,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29034,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29034,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29034,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29034,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29034,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29034,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
29034,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29035,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29035,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29035,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29035,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29035,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29035,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29035,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29035,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29036,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29036,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29036,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29036,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29036,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29036,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29036,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29036,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29037,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29037,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29037,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29037,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29037,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),16,32,16
29037,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29037,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29037,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29038,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29038,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29038,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29038,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29038,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
29038,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29038,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29038,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),12,24,12
29040,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29040,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29040,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29040,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29040,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29040,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),16,32,16
29040,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29040,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29041,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29041,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29041,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29041,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29041,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29041,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),6,12,6
29041,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29041,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29042,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,3,2
29042,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,3,2
29042,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,6,4
29042,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,3,2
29042,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,20,12
29042,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,12,8
29042,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,16,12
29042,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,12,8
29043,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29043,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29043,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29043,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29043,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29043,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29043,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29043,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29044,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29044,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29044,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29044,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29044,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29044,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29044,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29044,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29045,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29045,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29045,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29045,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29045,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29045,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29045,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29045,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),6,12,6
29046,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29046,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29046,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29046,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29046,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29046,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,20,10
29046,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),8,16,8
29046,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,28,14
29047,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29047,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29047,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29047,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29047,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,25,12
29047,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29047,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,12
29047,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29048,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,3,2
29048,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,1,0
29048,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,6,2
29048,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,1,0
29048,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,12,8
29048,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,8,0
29048,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,8
29048,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,0,0
29049,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,3,2
29049,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,3,2
29049,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,3,2
29049,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,6,4
29049,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,8,6
29049,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),14,24,14
29049,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,16,10
29049,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),10,12,10
29050,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,2
29050,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29050,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,0
29050,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29050,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,4
29050,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,7
29050,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),12,24,4
29050,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29051,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29051,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29051,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),4,8,4
29051,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29051,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),14,28,14
29051,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29051,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),10,20,10
29051,Low Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),8,16,8
29052,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29052,High Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~Low Topic spacing (Topic spacing),4,8,4
29052,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~High Topic spacing (Topic spacing),2,4,2
29052,High Learning objective spacing (Learning objective spacing)~~Low Question variability (Question variability)~~Low Topic spacing (Topic spacing),2,4,2
29052,Low Learning objective spacing (Learning objective spacing)~~High Question variability (Question variability)~~High Topic spacing (Topic spacing),6,12,6
